primary_genre,title,origin,genres,director,main_character,bechdel_passed,LGBTQ,Disability,Elderly,AI,Animal,plot,kwords,popularity
Animation,Transformers One,['US'],"['Animation', 'Science Fiction', 'Adventure', 'Family']",male,male,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"맹세의 원수로 더 잘 알려진 옵티머스 프라임과 메가트론의 알려지지 않은 기원 스토리이지만, 한때는 형제처럼 끈끈한 친구였으며 사이버트론의 운명을 영원히 바꾸어 놓았습니다.","['장난감 기반', '거대 로봇', '크레딧 이후 스팅어', '크레딧 중 스팅어', '친구 영화', '전우 관계', '기원 스토리', '감동적인', '친구에서 적', '외계 로봇', '긴장감 넘치는', '쾌활한', '기쁨에 넘친']",20.0397
Action,Elevation,['US'],"['Action', 'Science Fiction', 'Thriller']",male,male,,FALSE,FALSE,FALSE,FALSE,FALSE,한 명의 싱글대디와 두 여성이 안전한 집에서 나와 괴물과 맞서 어린 소년의 생명을 구하기 위해 모험을 떠납니다.,"['광산', '콜로라도', '외계인', '병원', '외계인 침략', '스키 리프트', '폐광', '괴물', '산']",21.4184
Crime,1992,['US'],"['Crime', 'Thriller', 'Action']",male,male,,FALSE,FALSE,FALSE,FALSE,FALSE,"1992년, 로드니 킹 판결 이후 격동의 로스앤젤레스 시위 속에서 머서는 자신의 삶과 아들과의 관계를 회복하기 위해 필사적으로 노력하고 있습니다. 마을 반대편에서는 또 다른 부자가 머서가 일하는 공장에서 귀중한 백금이 담긴 촉매 변환기를 훔치기 위한 위험한 강도 사건을 계획하면서, 험악했던 두 사람의 관계가 시험대에 오릅니다. 긴장이 고조되고 혼돈이 닥치면서, 두 가족은 서로의 세계가 충돌하며 비등점에 도달합니다.","['약탈', '인종 정치', '거리 폭동', '실화 기반', '인종적 긴장', '1990년대', '로스앤젤레스 폭동', '인종적 불의']",18.7116
Family,The Garfield Movie,"['US', 'GB']","['Family', 'Comedy', 'Adventure', 'Animation']",male,male,,FALSE,FALSE,FALSE,FALSE,TRUE,"월요일을 싫어하고 라자냐를 좋아하는 세계적으로 유명한 실내 고양이 가필드가 신나는 야외 모험을 시작합니다! 오랫동안 잃어버렸던 아빠, 꾀죄죄한 길고양이 빅과 뜻밖의 재회 후, 가필드와 그의 반려견 오디는 완벽하게 보살핌을 받던 삶을 버리고 빅과 함께 유쾌하고 위험한 강도극에 뛰어들게 됩니다.","['우정', '고양이', '악당', '만화 원작', '라자냐', '컴퓨터 애니메이션', '만화 원작', '음식', '개', '여악당', '크레딧 후 스팅어', '부자 관계', '각색', '터무니없는']",22.8646
Action,Dirty Angels,['US'],"['Action', 'Drama', 'Thriller', 'War']",male,female,,FALSE,FALSE,FALSE,FALSE,FALSE,"2021년 미국이 아프가니스탄에서 철수할 당시, 의료 지원을 하는 척한 여성 군인들이 ISIS와 탈레반 사이에 갇힌 납치된 청소년들을 구출하기 위해 다시 파견되었습니다.","['납치', '구출작전', '탈레반', '군대', '강제결혼', '헬리콥터 폭발', '여전사', '공중 구조', '허구화된 역사']",22.7217
Horror,Smile 2,['US'],"['Horror', 'Mystery']",male,female,,FALSE,FALSE,FALSE,FALSE,FALSE,새로운 월드 투어를 앞두고 세계적인 팝 스타 스카이 라일리는 점점 더 끔찍하고 불가해한 사건들을 겪기 시작합니다. 점점 더 커지는 공포와 명성의 압박에 휩싸인 스카이는 삶이 걷잡을 수 없이 악화되기 전에 자신의 어두운 과거와 마주해야 합니다.,"['마약상', '뉴욕시', '자살', '콘서트', '망상', '트라우마', '환각', '중독', '후속작', '살인', '저주', '교통사고', '흉터', '악마', '죄책감', '팝 음악', '사악한', '금주', '충격적인', '자해', '망상', '팝스타', '미소', '초자연적 공포', '신체적 공포', '심리적 공포', '투어', '공포', '끔찍한', 'гей-помощник']",24.2189
Horror,Terrifier 3,['US'],"['Horror', 'Thriller']",male,female,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"아트 더 클라운의 핼러윈 학살에서 살아남은 지 5년이 지났지만, 시에나와 조나단은 여전히 산산이 조각난 삶을 재건하기 위해 고군분투하고 있습니다. 연말연시가 다가오면서, 그들은 크리스마스 정신을 받아들이고 과거의 공포를 떨쳐내려 애씁니다. 하지만 안전하다고 생각한 순간, 아트가 돌아와 그들의 연말연시 기쁨을 새로운 악몽으로 바꿔놓으려 합니다. 아트가 그 특유의 공포를 드러내면서 연말연시는 순식간에 엉망이 되고, 어떤 휴일도 안전하지 않다는 것을 증명합니다.","['괴물', '외상 후 스트레스 장애(PTSD)', '천사', '샤워', '아동 살인', '산타클로스', '대학', '광대', '바텐더', '고어', '기숙사', '후속작', '연쇄 살인범', '십대 소녀', '슬래셔', '전기톱', '학살', '정신 질환', '변형된 얼굴', '정신 병원', '사촌 관계', '쇼핑몰 산타', '살인 광대', '테러 폭탄 테러', '크리스마스 공포', '사악한 광대', '크리스마스 정신', '크리스마스', '부모 살해', '고아 형제 자매', '초자연적 힘', '어린이의 죽음', '초자연적 공포', '바', '피투성이', '독립 영화', '피', '저예산', ['메가슬래셔', '무서운', '당황한', '혐오스러운', '무서운']",22.7069
Action,The Beekeeper,['US'],"['Action', 'Crime', 'Thriller']",male,male,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"한 남자가 Beekeepers라는 강력하고 비밀스러운 조직의 전직 요원으로 밝혀진 후, 복수를 위한 캠페인이 국가적 차원으로 확대됩니다.","['미국 대통령', '광적', '비밀 정부 기관', 'FBI 요원', '양봉가', '사기꾼', '사기 콜센터', '은퇴한 암살자', '재밌는', '진부한', '활기찬']",21.3482
Action,Furiosa: A Mad Max Saga,"['AU', 'US']","['Action', 'Science Fiction', 'Adventure']",male,female,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"세상이 무너지면서, 어린 퓨리오사는 수많은 어머니들의 녹색 공간에서 납치되어 전쟁군주 디멘터스가 이끄는 거대한 바이커 무리의 손에 들어갑니다. 황무지를 휩쓸고 지나가던 그들은 임모탄 조가 다스리는 성채를 만납니다. 두 폭군은 지배권을 놓고 전쟁을 벌이고, 퓨리오사는 집으로 돌아갈 방법을 찾아 나서며 수많은 시련을 헤쳐나가야 합니다.","['추격', '종말 이후의 미래', '군벌', '프리퀄', '황무지', '스핀오프', '생존을 위한 투쟁', '사막', '폭군', '폭정', '남성성', '음울한', '복수 살인범', '모녀 관계', '불안한', '자녀 유괴', '자동차', '대담한', '활발한']",21.7901
Animation,The Colors Within,['JP'],"['Animation', 'Drama', 'Music']",female,female,,FALSE,FALSE,FALSE,FALSE,FALSE,"토츠코는 타인의 &#39;색깔&#39;을 볼 수 있는 능력을 가진 고등학생입니다. 행복, 설렘, 평온함을 상징하는 색깔에 더해, 그녀가 가장 아끼는 색깔까지. 같은 학교 친구 키미는 그 중에서도 가장 아름다운 색깔을 발산합니다. 악기를 연주하지는 않지만, 토츠코는 키미, 그리고 마을 구석의 헌책방에서 만난 조용한 음악 애호가 루이와 함께 밴드를 결성합니다. 외딴 섬의 오래된 교회에서 연습하던 두 사람은 음악으로 하나가 되고, 우정을 쌓으며 애정을 키워갑니다.","['고등학교', '애니메이션', '나가사키', '음악']",20.1312
Family,Paddington in Peru,['GB'],"['Family', 'Comedy', 'Adventure']",male,male,,FALSE,FALSE,TRUE,FALSE,TRUE,"패딩턴은 은퇴 곰 보호소에 있는 사랑하는 루시 이모를 만나기 위해 페루로 향합니다. 브라운 가족을 데리고 가는 길에, 미스터리한 사건으로 아마존 열대우림을 지나 페루의 산봉우리까지 예상치 못한 여정을 떠나게 되면서 스릴 넘치는 모험이 시작됩니다.","['속편', '곰', '어린이 책 원작', '이모와 조카의 관계', '영국', '크레딧 이후 스팅어', '크레딧 이후 스팅어', '실사와 애니메이션', '어린이 모험', '페루', '의인화된 동물', '가족 코미디', '즐거운']",17.8332
Drama,Kiskisan,['PH'],['Drama'],male,female,,TRUE,FALSE,FALSE,FALSE,FALSE,"사랑과 욕망, 그리고 배신에 대한 뜨거운 이야기. 아델의 언니 비는 여자친구 체스카와 함께 돌아오면서 체스카와 아델의 남자친구 레너 사이에 비밀스러운 관계가 시작되고, 두 사람이 발각되면서 극적인 결말을 맞이하게 됩니다.","['소프트코어', 'lgbt', '레즈비언', '여자의 사랑', '섹시', '숭배', '성인']",18.0933
Drama,Babygirl,['US'],['Drama'],female,female,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,한 고위 CEO가 자신보다 훨씬 어린 인턴과 뜨거운 관계를 맺으면서 자신의 경력과 가족을 위험에 빠뜨린다.,"['불륜', '뉴욕시', '부부 관계', '성적 좌절', '성적 취향', '에로티시즘', '유혹', '직장', '여주인공', '기혼 여성', 'CEO', '인턴', '여성 감독', '복종', '금기된 섹스', '남성성', '여성의 성욕', '비꼬는 말', '에로틱 스릴러', '직장 로맨스', '불륜한 아내', '섹스', '젊은 남자가 노부인을 유혹한다', '나이 차이 관계', '변태적 성향', '권력 역학', '직원 상사 관계']",20.0155
Drama,Rita,['PH'],['Drama'],unknown,female,,TRUE,FALSE,FALSE,FALSE,FALSE,남편 아리엘이 해외에서 일하게 되면서 혼자가 된 리타. 두 사람은 다른 사람들에게서 위안과 성적 만족을 찾습니다. 아리엘이 돌아오자 두 사람 모두 아무 일도 없었다는 듯 행동합니다. 하지만 이것이 그들의 결혼 생활이 무너지는 것을 막을 수 있을까요?,"['3인조', 'lgbt', '게이 테마', '섹시', '게이 서브 플롯']",17.2656
Science Fiction,Kingdom of the Planet of the Apes,['US'],"['Science Fiction', 'Adventure', 'Action', 'Drama', 'Thriller']",male,male,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"카이사르의 통치 이후 여러 세대가 지나자, 이제 지배적인 종이 된 유인원들은 조화롭게 살아가는 반면, 인간은 그늘 속에서 살아가게 되었습니다. 새로운 폭군 유인원 지도자가 자신의 제국을 건설하는 동안, 한 어린 유인원은 자신이 과거에 대해 알고 있던 모든 것에 의문을 품고 유인원과 인간 모두의 미래를 결정할 선택을 하게 되는 끔찍한 여정을 시작합니다.","['제국', '왕국', '고릴라', '디스토피아', '종말 이후의 미래', '독수리', '후속작', '의인화', '먼 미래', '원숭이', '오랑우탄', '진화', '침팬지', '영장류', '수화', '여행', 'CGI-실사 혼합', '사악한 폭군']",18.0408
Romance,The Idea of You,['US'],"['Romance', 'Drama', 'Comedy']",male,female,,FALSE,FALSE,FALSE,FALSE,FALSE,"40세 싱글맘 솔렌은 지구상에서 가장 인기 있는 보이 밴드 오거스트 문의 리드 싱어, 24세 헤이즈 캠벨과 예상치 못한 로맨스를 시작합니다. 두 사람의 로맨스는 눈부시게 시작되지만, 헤이즈의 슈퍼스타라는 지위는 두 사람의 관계에 피할 수 없는 시련을 안겨줍니다. 솔렌은 곧 그의 스포트라이트 아래 사는 삶이 자신이 예상했던 것보다 훨씬 더 행복할 수도 있다는 것을 깨닫습니다.","['소설이나 책을 원작으로 한', '나이 차이', '가수', '40대', '싱글맘', '연상 여성과 연하 남성의 관계', '보이 밴드']",17.7465
Action,Werewolves,['US'],"['Action', 'Horror', 'Thriller']",male,male,,FALSE,FALSE,FALSE,FALSE,FALSE,"슈퍼문의 빛이 휴면 유전자를 활성화시켜 인간을 피에 굶주린 늑대인간으로 변이시키고 거의 10억 명의 목숨을 앗아간 지 1년 후, 슈퍼문이 다시 떠오르면서 악몽이 다시 수면 위로 떠오른다. 두 과학자는 돌연변이를 막으려 애쓰지만 실패하고, 이제 가족의 집 중 한 곳으로 가는 데 어려움을 겪게 된다.","['달빛', '늑대인간', '신비한']",17.9249
Comedy,IF,['US'],"['Comedy', 'Fantasy', 'Family']",male,female,,FALSE,FALSE,FALSE,FALSE,FALSE,"모든 사람의 상상 속 친구를 볼 수 있다는 사실을 알게 된 후, 한 소녀는 잊혀진 상상 속 친구를 아이들과 다시 연결해 주기 위해 마법의 모험을 시작합니다.","['우정', '상상의 친구', '애프터크레딧스팅어', '상상의', '실사와 애니메이션', '상상']",16.1077
Thriller,Sugar Baby,['US'],"['Thriller', 'Comedy']",unknown,unknown,,FALSE,FALSE,FALSE,FALSE,FALSE,"진취적인 슈거 베이비는 슈거 대디와 함께 1주일 동안 살기 위해 3만 달러를 제안받지만, 곧 슈거 대디의 집에 숨겨진 사악한 비밀을 발견하게 됩니다.",['에로틱 스릴러'],17.4888
Comedy,My Dead Friend Zoe,['US'],"['Comedy', 'War', 'Drama']",male,female,,FALSE,TRUE,TRUE,FALSE,FALSE,"외상 후 스트레스 장애(PTSD)를 앓고 있는 미 육군 참전 용사 메리트는 죽은 친구이자 동료였던 조이의 환영에 끊임없이 시달린다. 2016년 아프가니스탄에서 복무한 후, 메리트는 할아버지이자 전직 중령이었던 데일이 최근 알츠하이머병 진단을 받을 때까지 집단 치료를 받는다. 메리트는 데일의 보좌관에게 도움을 요청하고 자신과 가족에 대해 더 깊이 알게 되면서, 동시에 은유적 악마들을 잠재울 용기를 얻는다.",['아주 웃긴'],15.0929
Horror,Heretic,['US'],"['Horror', 'Thriller']",male,male,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"두 젊은 선교사는 잘못된 문을 두드리고 사악한 리드 씨를 만나 자신의 신앙을 증명해야 했고, 그의 치명적인 고양이와 쥐 놀이에 빠지게 됩니다.","['신앙', '허세', '종교', '고양이와 쥐', '몰몬 선교사', '괴짜 남자', '신앙심이 깊은 여성', '감사하는', '흥분한']",17.9249
Drama,Chijin no Ai,['JP'],['Drama'],male,male,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"시나리오 공모전에서 우승했지만 아직 프로 데뷔는 하지 못한 시나리오 작가 지망생 카와이 조지는 어느 날 허름한 술집에서 아름다운 여인 나오미를 만난다. 나오미는 배우가 되려고 술집에서 일하고 있다고 말한다. 또 다른 날, 조지는 시나리오 선생님으로부터 다니자키 준이치로의 소설 &quot;바보의 사랑&quot;을 원작으로 한 영화의 시나리오를 대신 써줄 수 있겠느냐는 제안을 받는다. 조지는 이번에는 꼭 성공하고 싶지만, 시나리오를 쓰는 데 어려움을 겪는다. 한편, 조지는 나오미를 다시 만나 빠르게 가까워지지만…",[],14.2483
Action,Road House,['US'],"['Action', 'Thriller']",male,male,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"전 UFC 선수 달튼은 플로리다 키스의 한 술집에서 바운서로 일하게 되지만, 그곳이 겉보기와 달리 낙원이 아니라는 사실을 깨닫게 됩니다.","['플로리다 키스', '종합격투기(MMA)', '리메이크', '바운서', '파이팅', '크레딧 스팅어', 'ufc', '대담한', '당황한']",14.5942
Action,Hellhound,['TH'],"['Action', 'Crime', 'Thriller']",unknown,male,,FALSE,FALSE,FALSE,FALSE,FALSE,"암살자 로레노는 자신의 직업을 버리고 옛 친구 세탄을 도우며, 태국에서 지역 거물을 찾는 마지막 임무를 맡는다. 로레노는 판단력이 흐려져 옛 동료 폴을 만나게 된다.",[],15.299
Action,Escape,['KR'],"['Action', 'Drama', 'Thriller']",male,male,,FALSE,FALSE,FALSE,FALSE,FALSE,"10년간의 군 복무를 마치고 영웅으로 추대받은 북한 병장이 갑자기 충격적인 남한으로 망명하려 시도하며, 자신의 운명을 스스로 결정할 기회를 얻기 위해 목숨과 신체를 걸었다.","['탈영', 'DMZ', '북한 탈북자', '한국군', '남북관계', '북한']",15.1339
